[NÚMERO DE SERIES]
7

[NÚMERO DE REGISTROS]
16802

[VALOR DE DATOS FALTANTES]
-9999

[COORDENADAS X]
711505.202714 743514.182235 743452.700708 713949.957734 712890.563892 740998.343372 736963.676353

[COORDENADAS Y]
9675403.21389 9702309.26183 9704336.42371 9685345.21764 9682859.7167 9702845.20844 9702775.18491

[COORDENADAS Z]
2966.0 2894.0 2957.0 3021.0 2826.0 2810.0 2953.0

[MATRIZ DE DATOS]
Año Mes Día  SUSTAG CEBOLLAR Llaucay Nudpud TIXAN Uchucupun Zhindilig
1986 1 8 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 9 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 10 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 11 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 12 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 13 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 14 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 15 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 16 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 17 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 18 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 19 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 20 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 21 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 22 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 23 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 24 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 25 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 26 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 27 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 28 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 29 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 30 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 1 31 12428.5 76091.6 3888 3888 51200.5 6912 2592
1986 2 1 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 2 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 3 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 4 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 5 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 6 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 7 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 8 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 9 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 10 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 11 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 12 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 13 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 14 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 15 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 16 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 17 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 18 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 19 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 20 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 21 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 22 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 23 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 24 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 25 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 26 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 27 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 2 28 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 3 1 11751.3 74770.2 3888 3888 51143.8 6912 2592
1986 3 2 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 3 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 4 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 5 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 6 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 7 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 8 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 9 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 10 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 11 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 12 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 13 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 14 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 15 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 16 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 17 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 18 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 19 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 20 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 21 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 22 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 23 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 24 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 25 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 26 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 27 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 28 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 29 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 30 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 3 31 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 4 1 11766.4 76363.8 3888 3888 49571.1 6912 2592
1986 4 2 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 3 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 4 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 5 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 6 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 7 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 8 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 9 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 10 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 11 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 12 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 13 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 14 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 15 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 16 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 17 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 18 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 19 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 20 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 21 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 22 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 23 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 24 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 25 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 26 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 27 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 28 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 29 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 4 30 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 5 1 11836.9 73273.4 3888 3888 52533.7 6912 2592
1986 5 2 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 3 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 4 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 5 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 6 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 7 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 8 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 9 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 10 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 11 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 12 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 13 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 14 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 15 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 16 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 17 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 18 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 19 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 20 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 21 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 22 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 23 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 24 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 25 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 26 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 27 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 28 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 29 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 30 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 5 31 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 6 1 11556.4 71156.6 3888 3888 50835.7 6912 2592
1986 6 2 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 3 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 4 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 5 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 6 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 7 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 8 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 9 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 10 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 11 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 12 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 13 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 14 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 15 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 16 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 17 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 18 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 19 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 20 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 21 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 22 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 23 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 24 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 25 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 26 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 27 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 28 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 29 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 6 30 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 7 1 11857.9 70769.2 3888 3888 49778.3 6912 2592
1986 7 2 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 3 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 4 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 5 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 6 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 7 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 8 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 9 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 10 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 11 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 12 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 13 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 14 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 15 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 16 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 17 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 18 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 19 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 20 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 21 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 22 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 23 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 24 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 25 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 26 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 27 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 28 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 29 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 30 11312.2 67460.7 3888 3888 49368 6912 2592
1986 7 31 11312.2 67460.7 3888 3888 49368 6912 2592
1986 8 1 11312.2 67460.7 3888 3888 49368 6912 2592
1986 8 2 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 3 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 4 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 5 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 6 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 7 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 8 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 9 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 10 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 11 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 12 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 13 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 14 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 15 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 16 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 17 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 18 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 19 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 20 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 21 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 22 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 23 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 24 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 25 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 26 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 27 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 28 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 29 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 30 11363 67921.4 3888 3888 49194.1 6912 2592
1986 8 31 11363 67921.4 3888 3888 49194.1 6912 2592
1986 9 1 11363 67921.4 3888 3888 49194.1 6912 2592
1986 9 2 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 3 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 4 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 5 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 6 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 7 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 8 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 9 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 10 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 11 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 12 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 13 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 14 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 15 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 16 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 17 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 18 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 19 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 20 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 21 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 22 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 23 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 24 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 25 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 26 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 27 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 28 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 29 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 9 30 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 10 1 12772.7 70065.8 3888 3888 50372.8 6912 2592
1986 10 2 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 3 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 4 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 5 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 6 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 7 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 8 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 9 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 10 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 11 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 12 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 13 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 14 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 15 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 16 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 17 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 18 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 19 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 20 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 21 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 22 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 23 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 24 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 25 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 26 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 27 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 28 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 29 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 30 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 10 31 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 11 1 13241.9 71550.2 3888 3888 50237.5 6912 2592
1986 11 2 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 3 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 4 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 5 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 6 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 7 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 8 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 9 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 10 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 11 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 12 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 13 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 14 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 15 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 16 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 17 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 18 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 19 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 20 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 21 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 22 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 23 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 24 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 25 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 26 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 27 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 28 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 29 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 11 30 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 12 1 13579.1 69211.5 3888 3888 52462.8 6912 2592
1986 12 2 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 3 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 4 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 5 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 6 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 7 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 8 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 9 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 10 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 11 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 12 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 13 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 14 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 15 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 16 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 17 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 18 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 19 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 20 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 21 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 22 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 23 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 24 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 25 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 26 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 27 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 28 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 29 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 30 13959.3 70070.9 3888 3888 51488 6912 2592
1986 12 31 13959.3 70070.9 3888 3888 51488 6912 2592
1987 1 1 13959.3 70070.9 3888 3888 51488 6912 2592
1987 1 2 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 3 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 4 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 5 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 6 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 7 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 8 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 9 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 10 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 11 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 12 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 13 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 14 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 15 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 16 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 17 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 18 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 19 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 20 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 21 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 22 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 23 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 24 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 25 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 26 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 27 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 28 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 29 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 30 14312.7 70731.1 3888 3888 50111 6912 2592
1987 1 31 14312.7 70731.1 3888 3888 50111 6912 2592
1987 2 1 14312.7 70731.1 3888 3888 50111 6912 2592
1987 2 2 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 3 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 4 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 5 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 6 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 7 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 8 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 9 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 10 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 11 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 12 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 13 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 14 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 15 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 16 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 17 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 18 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 19 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 20 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 21 14166.7 71981.8 3888 3888 50311 6912 2592
1987 2 22 14166.7 71981.8 3888 3888 50311 6912 2592
